Date,PM2.5,PM10,NO2,NH3,SO2,CO,Ozone,AT,AQI,AQI_Standard
2020-08-28,16.3,35.81,14.2,2.2,5.06,0.28,10.41,23.14,35.81,Good
2020-08-29,20.5,43.31,14.08,2.01,5.78,0.27,11.0,23.14,43.31,Good
2020-08-30,20.49,45.95,14.87,1.54,5.53,0.31,18.76,23.14,45.95,Good
2020-08-31,25.38,48.74,13.66,1.48,6.83,0.36,24.2,23.14,48.74,Good
2020-09-01,23.59,43.58,21.88,0.58,5.73,0.48,10.23,23.14,43.58,Good
2020-09-02,18.33,35.67,19.59,0.56,5.92,0.41,10.93,23.14,35.67,Good
2020-09-03,12.58,30.8,17.9,0.68,5.6,0.36,9.68,23.14,30.8,Good
2020-09-04,16.74,37.12,19.43,0.62,5.9,0.39,12.02,23.14,37.12,Good
2020-09-05,14.59,34.53,15.4,1.02,5.84,0.27,7.69,23.14,34.53,Good
2020-09-06,11.28,27.35,12.93,1.15,5.87,0.23,8.02,23.14,27.35,Good
2020-09-07,7.95,23.43,10.28,1.54,5.52,0.22,8.48,23.14,23.43,Good
2020-09-08,13.49,27.57,17.61,2.71,6.69,0.34,7.11,23.14,27.57,Good
2020-09-09,25.92,59.47,19.85,3.02,5.72,0.36,1.84,23.14,59.47,Satisfactory
2020-09-10,18.6,42.55,16.38,3.89,6.19,0.34,1.18,23.14,42.55,Good
2020-09-11,10.54,28.45,9.46,4.83,6.63,0.23,1.12,23.14,28.45,Good
2020-09-12,6.68,28.65,12.8,4.04,5.61,0.29,1.06,23.14,28.65,Good
2020-09-13,7.4,25.66,12.23,3.76,5.22,0.27,1.05,23.14,25.66,Good
2020-09-14,7.38,29.45,14.31,3.31,6.03,0.29,1.02,23.14,29.45,Good
2020-09-15,9.66,34.39,15.08,3.23,5.25,0.31,1.02,23.14,34.39,Good
2020-09-16,13.35,33.77,14.55,4.27,6.96,0.29,4.39,23.14,33.77,Good
2020-09-17,10.2,25.87,11.27,4.96,6.37,0.31,7.59,23.14,25.87,Good
2020-09-18,15.4,32.94,15.06,4.32,5.21,0.37,13.04,23.14,32.94,Good
2020-09-19,23.09,50.56,18.33,3.96,6.29,0.43,22.77,23.14,50.56,Satisfactory
2020-09-20,20.67,43.33,17.19,4.35,5.64,0.44,18.6,23.14,43.33,Good
2020-09-21,7.44,19.46,13.44,4.31,6.26,0.34,13.66,23.14,19.46,Good
2020-09-22,10.78,30.37,15.15,4.5,5.82,0.36,8.29,23.14,30.37,Good
2020-09-23,9.76,23.8,15.2,4.31,5.48,0.31,5.54,23.14,23.8,Good
2020-09-24,15.08,33.07,12.76,4.11,5.74,0.3,6.15,23.14,33.07,Good
2020-09-25,16.13,39.01,15.98,4.59,4.79,0.34,7.58,23.14,39.01,Good
2020-09-26,20.57,53.07,17.02,3.51,6.02,0.42,11.07,23.14,53.07,Satisfactory
2020-09-27,28.06,57.61,14.91,3.77,5.64,0.4,29.54,23.14,57.61,Satisfactory
2020-09-28,50.26,87.77,13.61,3.19,6.74,0.73,23.04,23.14,87.77,Satisfactory
2020-09-29,25.42,52.29,11.64,2.94,5.37,0.44,15.01,23.14,52.29,Satisfactory
2020-09-30,16.48,41.24,9.87,3.23,5.72,0.42,14.04,23.14,41.24,Good
2020-10-01,17.09,35.69,9.08,3.83,5.8,0.38,14.6,23.14,35.69,Good
2020-10-02,12.93,29.65,7.14,4.31,6.01,0.37,15.43,23.14,29.65,Good
2020-10-03,17.6,32.7,7.12,4.15,5.84,0.43,13.4,23.14,32.7,Good
2020-10-04,23.47,44.65,6.52,3.72,5.56,0.49,10.18,23.14,44.65,Good
2020-10-05,22.23,42.39,7.4,3.96,4.91,0.45,9.56,23.14,42.39,Good
2020-10-06,18.11,36.8,7.38,4.29,6.0,0.44,10.39,23.14,36.8,Good
2020-10-07,17.16,37.64,7.64,4.66,5.89,0.4,12.04,23.14,37.64,Good
2020-10-08,25.78,56.55,7.53,4.27,6.41,0.58,17.51,23.14,56.55,Satisfactory
2020-10-09,36.02,81.62,10.04,4.46,7.89,0.89,14.35,23.14,81.62,Satisfactory
2020-10-10,46.31,90.75,12.54,4.66,6.74,0.78,14.16,23.14,90.75,Satisfactory
2020-10-11,33.81,72.15,9.23,3.38,6.49,0.56,22.11,23.14,72.15,Satisfactory
2020-10-12,37.79,85.07,10.81,2.83,6.8,0.77,18.49,23.14,85.07,Satisfactory
2020-10-13,38.13,80.97,10.53,2.82,6.27,0.65,10.45,23.14,80.97,Satisfactory
2020-10-14,12.06,36.66,7.45,3.19,5.43,0.37,11.52,23.14,36.66,Good
2020-10-15,12.4,37.78,7.65,3.11,5.9,0.39,7.68,23.14,37.78,Good
2020-10-16,35.4,80.17,10.9,2.73,7.8,0.87,8.31,23.14,80.17,Satisfactory
2020-10-17,56.28,111.78,12.88,2.84,6.57,0.81,14.75,23.14,107.85,Moderately Polluted
2020-10-18,53.75,110.04,10.92,2.93,6.19,0.64,12.66,23.14,106.69,Moderately Polluted
2020-10-19,34.82,80.15,11.01,2.91,6.85,0.85,9.11,23.14,80.15,Satisfactory
2020-10-20,52.59,109.46,10.78,3.08,6.46,0.59,18.57,23.14,106.31,Moderately Polluted
2020-10-21,10.92,34.83,7.33,3.26,5.41,0.38,9.49,23.14,34.83,Good
2020-10-22,9.89,26.91,6.87,3.25,5.72,0.36,8.34,23.14,26.91,Good
2020-10-23,12.66,28.99,5.78,3.31,6.04,0.38,7.54,23.14,28.99,Good
2020-10-24,15.13,38.22,6.3,3.36,5.77,0.38,9.85,23.14,38.22,Good
2020-10-25,32.6,64.83,9.65,3.1,6.48,0.63,11.57,23.14,64.83,Satisfactory
2020-10-26,57.86,112.16,12.86,3.03,7.13,0.84,21.08,23.14,108.11,Moderately Polluted
2020-10-27,72.3,137.73,18.56,3.04,6.84,0.79,23.64,23.14,141.0,Moderately Polluted
2020-10-28,81.5,159.69,16.85,3.15,7.97,0.7,26.34,23.14,171.67,Moderately Polluted
2020-10-29,56.47,120.69,12.7,3.21,7.48,0.57,23.73,23.14,113.79,Moderately Polluted
2020-10-30,47.69,97.2,16.93,2.72,7.96,0.51,32.85,23.14,97.2,Satisfactory
2020-10-31,57.64,122.45,24.78,0.19,6.96,0.6,20.91,23.14,114.97,Moderately Polluted
2020-11-01,15.21,38.89,17.14,0.49,5.59,0.39,12.69,23.14,38.89,Good
2020-11-02,19.26,44.2,21.69,0.39,5.57,0.47,11.88,23.14,44.2,Good
2020-11-03,83.99,170.31,31.87,0.02,7.98,0.84,25.57,23.14,179.97,Moderately Polluted
2020-11-04,104.41,205.88,56.08,0.01,7.11,1.05,22.51,23.14,248.03,Poor
2020-11-05,99.08,190.72,70.83,4.79,7.28,0.96,20.03,23.14,230.27,Poor
2020-11-06,101.7,200.4,75.19,9.56,7.32,1.15,22.15,23.14,239.0,Poor
2020-11-07,110.14,208.06,64.19,9.99,8.68,0.88,25.06,23.14,267.13,Poor
2020-11-08,90.1,166.45,64.98,11.71,8.09,0.8,19.83,23.14,200.33,Poor
2020-11-09,68.88,136.1,59.97,10.55,7.75,0.79,15.53,23.14,129.6,Moderately Polluted
2020-11-10,54.29,111.47,55.01,10.91,7.4,0.7,20.3,23.14,107.65,Moderately Polluted
2020-11-11,39.46,85.69,52.9,17.38,10.21,0.54,23.9,23.14,85.69,Satisfactory
2020-11-12,56.35,128.4,56.37,19.89,20.66,0.61,26.97,23.14,118.93,Moderately Polluted
2020-11-13,57.88,125.85,53.79,22.04,19.44,0.61,32.51,23.14,117.23,Moderately Polluted
2020-11-14,66.2,139.0,45.21,21.49,17.04,0.62,47.98,23.14,126.0,Moderately Polluted
2020-11-15,99.35,172.54,45.73,21.14,14.02,0.61,39.26,23.14,231.17,Poor
2020-11-16,88.62,164.28,70.9,19.79,16.55,0.92,31.64,23.14,195.4,Moderately Polluted
2020-11-17,117.16,207.57,79.63,18.24,18.39,1.07,39.17,23.14,290.53,Poor
2020-11-18,104.78,183.02,73.71,21.62,16.23,0.81,40.51,23.14,249.27,Poor
2020-11-19,61.31,103.47,48.93,23.73,15.17,0.58,30.89,23.14,104.37,Moderately Polluted
2020-11-20,71.3,123.35,44.53,23.46,15.34,0.66,29.08,23.14,137.67,Moderately Polluted
2020-11-21,103.33,165.96,41.84,22.91,16.62,1.03,19.65,23.14,244.43,Poor
2020-11-22,76.73,133.07,52.47,17.7,18.11,0.59,45.49,23.14,155.77,Moderately Polluted
2020-11-23,80.11,154.43,68.18,13.32,22.4,0.79,50.08,23.14,167.03,Moderately Polluted
2020-11-24,96.18,167.72,78.32,14.99,25.78,0.69,34.39,23.14,220.6,Poor
2020-11-25,88.61,149.59,70.27,17.4,37.14,0.77,29.65,23.14,195.37,Moderately Polluted
2020-11-26,99.86,171.55,67.96,21.03,35.21,0.95,24.76,23.14,232.87,Poor
2020-11-27,71.53,131.54,51.17,23.17,29.86,0.56,31.05,23.14,138.43,Moderately Polluted
2020-11-28,76.86,136.27,58.41,29.01,29.84,0.7,46.78,23.14,156.2,Moderately Polluted
2020-11-29,103.52,172.9,70.22,38.1,23.63,0.79,46.65,23.14,245.07,Poor
2020-11-30,100.23,168.62,85.39,32.22,32.34,1.01,46.47,23.14,234.1,Poor
2020-12-01,136.11,219.57,95.65,28.7,21.18,1.31,39.79,23.14,312.39,Very poor
2020-12-02,141.91,253.56,107.86,21.25,33.35,1.34,37.6,23.14,316.85,Very poor
2020-12-03,150.15,254.15,105.29,19.9,28.79,1.44,46.66,23.14,323.19,Very poor
2020-12-04,149.91,241.52,106.66,20.07,25.04,1.4,39.29,23.14,323.01,Very poor
2020-12-05,136.13,217.23,97.58,22.01,23.2,1.12,35.81,23.14,312.41,Very poor
2020-12-06,114.59,177.45,74.96,29.74,19.6,0.88,41.43,23.14,281.97,Poor
2020-12-07,99.66,155.75,80.11,30.26,13.55,1.23,19.3,23.14,232.2,Poor
2020-12-08,146.46,218.74,63.59,40.07,13.71,1.2,27.12,21.53,320.35,Very poor
2020-12-09,142.23,210.6,52.8,41.73,13.6,1.15,32.09,21.73,317.1,Very poor
2020-12-10,149.75,224.82,69.36,44.58,24.63,1.09,50.97,23.94,322.88,Very poor
2020-12-11,114.31,183.69,56.04,43.51,18.4,0.98,27.54,19.51,281.03,Poor
2020-12-12,123.17,197.6,61.83,38.73,21.48,0.94,35.29,19.58,302.44,Very poor
2020-12-13,121.56,192.51,70.08,38.22,16.91,1.1,34.81,21.49,301.2,Very poor
2020-12-14,123.8,185.27,68.25,38.72,13.9,0.98,39.13,22.13,302.92,Very poor
2020-12-15,104.0,165.14,68.5,36.6,17.82,0.98,38.91,22.34,246.67,Poor
2020-12-16,96.26,170.73,72.92,33.47,31.26,0.82,40.85,22.59,220.87,Poor
2020-12-17,111.63,184.59,80.04,27.93,25.45,1.04,34.78,21.05,272.1,Poor
2020-12-18,105.74,172.96,73.38,28.19,30.06,0.82,44.02,19.5,252.47,Poor
2020-12-19,93.3,161.38,57.76,23.38,24.38,0.77,64.43,17.42,211.0,Poor
2020-12-20,146.73,147.61,59.25,22.98,25.99,0.82,59.83,16.79,320.56,Very poor
2020-12-21,157.65,148.59,82.7,20.2,26.75,1.31,43.63,16.6,328.96,Very poor
2020-12-22,168.57,269.41,114.75,21.48,30.4,1.56,33.85,18.8,337.36,Very poor
2020-12-23,162.69,264.56,110.09,27.68,31.53,1.62,40.22,20.67,332.84,Very poor
2020-12-24,149.6,222.98,98.15,28.18,26.27,1.49,38.26,19.57,322.77,Very poor
2020-12-25,143.06,217.92,81.12,28.18,26.12,1.08,42.07,18.88,317.74,Very poor
2020-12-26,139.78,223.51,88.87,26.53,28.03,1.32,45.51,17.89,315.22,Very poor
2020-12-27,138.14,216.99,96.93,25.36,25.86,1.01,47.82,17.13,313.95,Very poor
2020-12-28,136.51,263.95,147.81,29.47,27.05,1.8,38.81,17.54,312.7,Very poor
2020-12-29,168.29,316.41,136.06,34.63,33.01,1.99,43.97,18.14,337.15,Very poor
2020-12-30,104.73,175.62,124.31,39.8,23.68,1.14,35.61,18.69,249.1,Poor
2020-12-31,116.25,217.17,116.16,37.57,37.26,0.95,36.47,18.85,287.5,Poor
2021-01-01,115.53,214.99,83.09,35.45,35.08,0.99,44.61,18.46,285.1,Poor
2021-01-02,125.69,257.94,96.76,33.19,31.47,1.37,40.73,17.98,304.38,Very poor
2021-01-03,141.61,297.8,108.67,34.49,23.35,1.59,40.53,18.79,316.62,Very poor
2021-01-04,131.87,231.94,108.55,35.51,32.8,1.18,29.64,20.34,309.13,Very poor
2021-01-05,99.92,164.63,86.5,34.12,24.27,1.23,36.27,21.71,233.07,Poor
2021-01-06,129.35,237.05,110.98,34.8,24.55,2.09,40.91,22.5,307.19,Very poor
2021-01-07,142.68,251.54,116.98,32.73,37.42,1.48,34.89,24.31,317.45,Very poor
2021-01-08,99.39,190.69,87.14,32.16,31.45,1.02,28.26,23.9,231.3,Poor
2021-01-09,80.57,160.39,76.26,33.24,22.8,0.83,44.1,24.03,168.57,Moderately Polluted
2021-01-10,69.05,150.65,74.39,33.71,17.26,0.82,33.1,24.43,133.77,Moderately Polluted
2021-01-11,86.33,163.44,71.04,42.15,20.96,0.77,32.06,24.09,187.77,Moderately Polluted
2021-01-12,84.11,164.64,58.4,72.25,19.45,0.61,52.29,22.65,180.37,Moderately Polluted
2021-01-13,92.74,186.51,54.41,68.49,16.71,0.63,63.36,20.55,209.13,Poor
2021-01-14,89.69,204.47,58.96,46.99,16.0,0.68,56.05,20.46,198.97,Moderately Polluted
2021-01-15,118.09,212.53,73.78,39.23,20.18,0.82,53.48,19.3,293.63,Poor
2021-01-16,132.29,249.96,63.48,36.17,17.57,0.86,50.68,18.43,309.45,Very poor
2021-01-17,139.39,276.0,58.32,34.56,17.58,0.87,50.28,18.25,314.92,Very poor
2021-01-18,146.49,256.82,78.95,33.07,18.96,1.24,34.5,16.49,320.38,Very poor
2021-01-19,144.25,231.49,75.63,33.55,15.93,0.93,42.26,19.68,318.65,Very poor
2021-01-20,88.53,163.99,56.23,39.44,22.72,0.79,34.84,21.28,195.1,Moderately Polluted
2021-01-21,110.98,193.06,67.94,42.8,21.76,0.98,48.82,22.88,269.93,Poor
2021-01-22,88.61,182.8,66.85,40.58,16.86,0.78,50.01,20.26,195.37,Moderately Polluted
2021-01-23,95.9,216.3,63.12,34.54,18.16,1.0,37.76,18.47,219.67,Poor
2021-01-24,107.09,211.09,66.42,34.57,21.38,0.95,59.99,23.2,256.97,Poor
2021-01-25,118.27,220.11,64.75,36.86,27.82,0.89,40.06,21.87,294.23,Poor
2021-01-26,116.19,191.72,52.98,34.92,15.66,0.87,27.53,18.65,287.3,Poor
2021-01-27,118.78,201.27,57.39,32.4,21.57,0.77,41.45,18.16,295.93,Poor
2021-01-28,111.59,191.85,59.59,30.2,26.02,0.85,47.02,17.79,271.97,Poor
2021-01-29,126.8,207.65,71.0,29.6,21.9,0.94,35.25,18.5,305.23,Very poor
2021-01-30,130.36,221.52,71.19,28.31,27.81,0.97,38.21,18.17,307.97,Very poor
2021-01-31,123.65,211.71,57.76,27.84,21.77,0.73,58.18,17.32,302.81,Very poor
2021-02-01,113.88,191.23,65.47,27.06,17.04,0.88,49.5,16.93,279.6,Poor
2021-02-02,104.32,215.6,100.22,25.66,22.61,1.24,39.61,17.66,247.73,Poor
2021-02-03,19.48,271.71,99.77,27.32,34.58,1.42,43.75,17.81,221.71,Poor
2021-02-04,130.0,242.58,88.8,26.66,26.78,1.26,42.1,19.31,307.69,Very poor
2021-02-05,127.62,226.27,96.35,27.01,23.85,1.33,38.65,20.52,305.86,Very poor
2021-02-06,131.44,254.16,83.11,27.96,30.56,1.17,46.38,21.26,308.8,Very poor
2021-02-07,51.19,98.84,48.28,28.15,18.12,0.55,47.4,20.36,98.84,Satisfactory
2021-02-08,80.03,181.34,74.04,26.29,23.36,0.81,39.69,20.08,166.77,Moderately Polluted
2021-02-09,106.02,165.77,83.16,25.37,26.46,1.31,46.09,20.16,253.4,Poor
2021-02-10,148.43,260.38,113.65,27.27,24.62,1.63,51.66,22.0,321.87,Very poor
2021-02-11,91.32,169.11,79.04,32.51,30.6,0.84,51.35,25.27,204.4,Poor
2021-02-12,93.72,167.73,76.69,28.24,23.42,0.94,42.62,22.87,212.4,Poor
2021-02-13,100.25,179.17,83.89,29.14,19.02,0.89,40.55,23.94,234.17,Poor
2021-02-14,88.07,151.03,59.88,32.96,17.8,0.6,42.01,24.65,193.57,Moderately Polluted
2021-02-15,72.26,132.34,67.54,32.92,21.73,0.85,36.88,24.68,140.87,Moderately Polluted
2021-02-16,93.1,162.42,71.01,33.67,22.84,0.73,40.34,25.06,210.33,Poor
2021-02-17,125.92,225.0,72.48,37.42,25.6,1.01,26.01,22.61,304.55,Very poor
2021-02-18,113.62,202.88,81.61,38.17,20.56,1.12,45.49,24.05,278.73,Poor
2021-02-19,126.2,240.08,81.49,44.79,21.12,1.03,39.56,24.66,304.77,Very poor
2021-02-20,115.64,207.0,76.29,52.91,20.38,0.87,33.28,23.47,285.47,Poor
2021-02-21,119.36,218.89,84.83,46.43,23.87,0.97,39.89,23.36,297.87,Poor
2021-02-22,126.99,235.04,104.61,44.1,28.46,1.12,49.88,24.31,305.38,Very poor
2021-02-23,103.33,188.69,88.59,42.11,26.2,0.73,45.1,25.31,244.43,Poor
2021-02-24,93.37,167.91,84.71,45.94,20.76,1.0,50.05,25.96,211.23,Poor
2021-02-25,102.29,196.6,90.66,67.84,21.19,0.73,52.76,27.15,240.97,Poor
2021-02-26,80.31,145.44,55.38,84.37,18.39,0.54,63.63,28.39,167.7,Moderately Polluted
2021-02-27,65.5,128.85,70.72,138.46,14.58,0.61,60.51,31.42,119.23,Moderately Polluted
2021-02-28,64.83,120.65,46.7,118.59,15.48,0.49,54.53,29.01,116.1,Moderately Polluted
2021-03-01,59.51,113.96,57.75,128.89,13.57,0.5,42.08,29.23,109.31,Moderately Polluted
2021-03-02,69.58,129.65,55.87,152.16,12.34,0.49,35.81,28.54,131.93,Moderately Polluted
2021-03-03,75.08,140.53,76.37,179.74,22.36,0.73,53.39,27.31,150.27,Moderately Polluted
2021-03-04,98.66,189.8,78.77,193.98,28.97,0.7,64.58,27.39,228.87,Poor
2021-03-05,59.5,117.75,42.62,183.64,10.18,0.49,46.76,28.65,111.83,Moderately Polluted
2021-03-06,73.07,148.84,70.09,204.93,17.0,0.64,49.68,28.5,143.57,Moderately Polluted
2021-03-07,81.92,164.81,49.94,190.88,12.58,0.54,55.37,29.06,173.07,Moderately Polluted
2021-03-08,58.23,104.19,34.98,142.64,12.65,0.43,50.74,28.93,102.79,Moderately Polluted
2021-03-09,35.65,67.09,33.34,107.33,8.4,0.38,22.39,28.06,67.09,Satisfactory
2021-03-10,27.31,56.52,32.67,76.94,8.6,0.37,15.14,27.94,56.52,Satisfactory
2021-03-11,33.15,69.67,29.16,64.5,8.04,0.39,23.11,29.12,69.67,Satisfactory
2021-03-12,49.2,103.29,46.1,49.28,8.8,0.66,25.96,29.3,102.19,Moderately Polluted
2021-03-13,67.98,153.56,44.37,47.39,13.13,0.51,39.17,26.34,135.71,Moderately Polluted
2021-03-14,60.92,107.92,53.61,39.87,17.19,0.55,56.85,26.66,105.28,Moderately Polluted
2021-03-15,70.9,126.95,63.67,29.87,31.97,0.58,59.71,28.2,136.33,Moderately Polluted
2021-03-16,73.62,153.74,61.54,30.09,14.48,0.71,48.95,28.86,145.4,Moderately Polluted
2021-03-17,100.5,213.68,76.62,25.26,19.05,0.64,47.52,29.6,235.0,Poor
2021-03-18,93.92,188.78,64.76,25.83,20.41,0.74,47.64,29.2,213.07,Poor
2021-03-19,108.14,227.07,86.55,19.29,23.43,0.96,51.81,29.54,260.47,Poor
2021-03-20,130.16,268.67,88.6,29.82,29.04,0.82,54.7,30.45,307.82,Very poor
2021-03-21,92.12,183.07,52.27,36.95,26.46,0.62,65.56,30.86,207.07,Poor
2021-03-22,97.58,192.92,66.73,28.27,21.82,0.75,58.4,31.27,225.27,Poor
2021-03-23,99.79,187.47,62.73,40.58,23.58,0.67,53.11,31.6,232.63,Poor
2021-03-24,81.96,162.72,55.52,37.79,21.22,0.64,58.42,31.11,173.2,Moderately Polluted
2021-03-25,85.17,165.11,72.63,28.21,21.76,0.66,48.3,30.91,183.9,Moderately Polluted
2021-03-26,89.74,184.53,78.54,25.88,32.04,0.68,61.44,30.5,199.13,Moderately Polluted
2021-03-27,88.86,186.06,61.23,32.96,25.95,0.62,70.83,30.63,196.2,Moderately Polluted
2021-03-28,80.68,147.13,34.11,36.73,16.65,0.56,60.81,30.69,168.93,Moderately Polluted
2021-03-29,59.05,103.54,22.88,31.71,14.02,0.43,41.65,31.16,102.36,Moderately Polluted
2021-03-30,51.83,105.64,23.8,25.24,17.23,0.44,34.44,31.8,103.76,Moderately Polluted
2021-03-31,69.44,125.06,29.26,27.16,19.08,0.52,56.0,32.85,131.47,Moderately Polluted
2021-04-01,69.93,144.59,28.45,34.23,15.83,0.45,67.12,32.24,133.1,Moderately Polluted
2021-04-02,55.02,124.73,22.09,35.75,10.65,0.39,50.29,31.37,116.49,Moderately Polluted
2021-04-03,55.65,115.63,25.32,32.87,11.05,0.44,45.92,31.7,110.42,Moderately Polluted
2021-04-04,51.5,127.53,21.76,29.45,10.3,0.37,58.18,31.0,118.35,Moderately Polluted
2021-04-05,56.43,105.69,35.05,26.01,12.1,0.51,42.07,28.73,103.79,Moderately Polluted
2021-04-06,50.77,99.07,22.25,19.98,12.9,0.41,41.29,29.82,99.07,Satisfactory
2021-04-07,38.85,81.34,13.05,18.99,8.99,0.34,40.43,30.21,81.34,Satisfactory
2021-04-08,40.16,80.65,12.0,14.44,9.12,0.35,31.3,30.51,80.65,Satisfactory
2021-04-09,40.57,76.75,13.56,12.55,11.29,0.39,36.58,30.79,76.75,Satisfactory
2021-04-10,44.92,88.95,13.14,12.53,11.85,0.41,47.89,31.04,88.95,Satisfactory
2021-04-11,38.51,78.58,13.98,20.13,13.57,0.37,46.3,31.76,78.58,Satisfactory
2021-04-12,42.46,80.56,16.5,29.08,14.75,0.39,45.57,32.04,80.56,Satisfactory
2021-04-13,39.33,73.75,11.54,17.17,11.4,0.34,31.52,31.96,73.75,Satisfactory
2021-04-14,30.0,79.59,10.02,14.18,10.32,0.32,38.06,33.08,79.59,Satisfactory
2021-04-15,40.44,90.37,10.88,11.71,14.02,0.38,51.05,33.47,90.37,Satisfactory
2021-04-16,45.64,84.86,13.37,12.2,13.32,0.39,47.59,31.18,84.86,Satisfactory
2021-04-17,21.86,58.36,11.17,10.05,10.4,0.32,41.51,30.34,58.36,Satisfactory
2021-04-18,21.64,42.63,13.36,8.77,12.59,0.32,33.81,30.16,42.63,Good
2021-04-19,30.21,58.09,13.22,8.42,11.48,0.33,56.74,31.85,58.09,Satisfactory
2021-04-20,24.2,51.69,9.16,8.09,10.3,0.34,34.58,32.43,51.69,Satisfactory
2021-04-21,26.95,57.33,9.72,7.86,12.12,0.33,38.41,31.96,57.33,Satisfactory
2021-04-22,40.58,75.36,19.37,6.02,12.18,0.51,36.81,27.84,75.36,Satisfactory
2021-04-23,69.42,126.02,26.16,4.73,13.97,0.76,49.43,30.43,131.4,Moderately Polluted
2021-04-24,60.59,110.97,21.15,5.71,14.89,0.4,52.99,32.47,107.31,Moderately Polluted
2021-04-25,37.06,75.15,11.43,7.54,14.66,0.31,53.02,33.59,75.15,Satisfactory
2021-04-26,41.81,75.35,10.32,7.33,12.31,0.34,45.51,33.05,75.35,Satisfactory
2021-04-27,36.57,71.94,10.02,6.79,14.54,0.35,46.28,32.81,71.94,Satisfactory
2021-04-28,34.1,68.71,9.46,6.77,11.93,0.34,32.69,32.42,68.71,Satisfactory
2021-04-29,29.63,70.52,10.21,7.13,13.71,0.32,41.19,32.24,70.52,Satisfactory
2021-04-30,34.63,76.9,10.13,7.47,12.21,0.31,39.89,32.0,76.9,Satisfactory
2021-05-01,33.85,67.31,11.52,7.01,14.75,0.31,69.11,31.87,69.11,Satisfactory
2021-05-02,33.51,61.04,9.44,6.04,11.61,0.3,44.12,30.07,61.04,Satisfactory
2021-05-03,17.04,45.81,12.44,5.57,16.47,0.31,65.39,29.8,65.39,Satisfactory
2021-05-04,3.35,49.1,16.25,4.28,10.47,0.41,47.25,26.47,49.1,Good
2021-05-05,6.53,50.05,13.16,4.12,10.1,0.3,46.87,28.43,50.05,Satisfactory
2021-05-06,17.64,42.51,13.54,4.15,15.13,0.28,40.79,29.78,42.51,Good
2021-05-07,23.2,41.0,13.04,3.92,12.26,0.3,36.78,30.5,41.0,Good
2021-05-08,25.98,50.88,12.4,4.11,12.23,0.31,44.28,31.18,50.88,Satisfactory
2021-05-09,27.37,36.0,10.13,4.03,8.91,0.29,29.7,29.28,45.62,Good
2021-05-10,28.07,44.94,11.15,4.02,10.78,0.31,33.05,29.9,46.78,Good
2021-05-11,28.41,30.1,10.16,3.76,8.29,0.3,32.8,27.84,47.35,Good
2021-05-12,28.59,42.28,12.29,4.0,9.04,0.32,42.4,27.89,47.65,Good
2021-05-13,28.68,44.45,16.81,3.15,10.07,0.43,34.89,27.96,47.8,Good
2021-05-14,28.72,49.86,13.25,3.57,12.84,0.37,47.38,31.01,49.86,Good
2021-05-15,28.74,41.06,9.29,3.84,9.69,0.28,26.29,32.41,47.9,Good
2021-05-16,28.75,24.81,7.32,3.79,9.59,0.21,17.91,32.65,47.92,Good
2021-05-17,28.76,19.75,6.98,3.79,8.85,0.23,22.52,33.33,47.93,Good
2021-05-18,28.76,23.62,7.18,4.61,8.48,0.24,20.65,33.04,47.93,Good
2021-05-19,28.76,24.95,8.59,7.83,7.92,0.26,23.4,32.62,47.93,Good
2021-05-20,28.76,22.16,7.3,11.04,7.46,0.2,18.2,32.77,47.93,Good
2021-05-21,28.76,26.55,7.71,12.01,8.87,0.21,21.95,32.01,47.93,Good
2021-05-22,28.76,34.96,8.99,14.48,8.25,0.26,22.68,31.28,47.93,Good
2021-05-23,28.76,58.22,10.24,15.38,7.55,0.36,32.83,32.11,58.22,Satisfactory
2021-05-24,28.76,38.38,11.91,13.06,7.68,0.34,24.16,28.87,47.93,Good
2021-05-25,28.76,20.56,8.26,11.4,8.05,0.26,30.27,29.11,47.93,Good
2021-05-26,28.76,22.13,6.14,10.41,8.5,0.25,49.75,28.89,49.75,Good
2021-05-27,28.76,28.57,7.15,10.05,7.32,0.26,30.04,28.8,47.93,Good
2021-05-28,28.76,44.89,6.77,7.76,6.87,0.23,28.13,31.02,47.93,Good
2021-05-29,28.76,56.67,6.89,5.85,7.38,0.24,31.77,31.28,56.67,Satisfactory
2021-05-30,28.76,53.52,6.85,5.27,8.19,0.24,26.4,31.53,53.52,Satisfactory
2021-05-31,28.76,33.78,10.49,4.51,8.66,0.32,35.04,28.92,47.93,Good
2021-06-01,28.76,44.11,8.71,3.75,8.38,0.29,36.02,31.24,47.93,Good
2021-06-02,28.76,31.17,8.82,3.37,8.97,0.28,42.37,30.53,47.93,Good
2021-06-03,28.76,31.96,7.96,2.88,9.48,0.27,32.18,31.62,47.93,Good
2021-06-04,28.76,42.97,7.71,2.54,10.2,0.29,36.31,32.15,47.93,Good
2021-06-05,28.76,41.67,8.66,2.12,9.15,0.29,34.1,31.72,47.93,Good
2021-06-06,28.76,40.85,8.65,2.04,10.59,0.3,41.38,31.64,47.93,Good
2021-06-07,28.76,30.52,7.75,1.9,9.35,0.26,35.79,31.06,47.93,Good
2021-06-08,28.76,25.94,7.35,1.83,9.55,0.25,39.29,31.06,47.93,Good
2021-06-09,28.76,37.28,10.92,1.37,10.83,0.36,42.54,30.38,47.93,Good
2021-06-10,28.76,36.34,9.07,1.39,8.35,0.35,49.37,31.15,49.37,Good
