Date,PM2.5,PM10,NO2,NH3,SO2,CO,Ozone,AT,AQI,AQI_Standard
2022-04-18,18.73,49.98,8.27,17.17,16.02,0.21,30.77,36.61,49.98,Good
2022-04-19,19.66,51.43,7.32,16.76,15.93,0.18,26.58,36.61,51.43,Satisfactory
2022-04-20,20.82,46.78,7.24,15.92,17.95,0.19,29.12,36.61,46.78,Good
2022-04-21,19.3,48.23,7.41,16.06,18.85,0.2,24.32,36.61,48.23,Good
2022-04-22,21.96,49.95,10.58,15.19,22.34,0.23,37.96,36.61,49.95,Good
2022-04-23,43.83,88.38,13.47,14.75,16.4,0.31,61.09,36.61,88.38,Satisfactory
2022-04-24,34.18,69.29,11.37,15.0,9.09,0.26,54.51,36.61,69.29,Satisfactory
2022-04-25,35.84,78.94,18.37,14.83,6.29,0.27,45.15,36.61,78.94,Satisfactory
2022-04-26,31.13,68.86,21.18,15.51,13.65,0.24,37.2,36.61,68.86,Satisfactory
2022-04-27,30.97,70.94,19.77,15.26,7.97,0.26,38.98,36.61,70.94,Satisfactory
2022-04-28,28.64,70.18,16.99,15.56,10.55,0.26,29.86,36.61,70.18,Satisfactory
2022-04-29,32.2,79.29,16.19,15.69,13.76,0.26,31.01,36.61,79.29,Satisfactory
2022-04-30,35.13,91.18,17.51,15.92,15.58,0.27,35.37,36.61,91.18,Satisfactory
2022-05-01,25.63,63.53,26.0,14.76,18.29,0.28,36.4,36.61,63.53,Satisfactory
2022-05-02,19.49,45.75,18.49,15.77,18.54,0.3,39.67,36.61,45.75,Good
2022-05-03,17.74,40.75,15.92,15.96,12.98,0.3,41.59,36.61,41.59,Good
2022-05-04,18.06,44.51,18.17,15.6,5.67,0.39,37.66,36.61,44.51,Good
2022-05-05,25.44,54.92,22.17,14.74,7.0,0.37,52.93,36.61,54.92,Satisfactory
2022-05-06,32.12,73.4,29.41,14.25,5.69,0.48,67.15,36.61,73.4,Satisfactory
2022-05-07,26.6,69.14,23.57,15.25,5.2,0.39,47.92,36.61,69.14,Satisfactory
2022-05-08,27.2,65.31,18.88,15.53,4.03,0.34,32.16,36.61,65.31,Satisfactory
2022-05-09,8.81,24.49,15.51,16.31,3.31,0.3,18.98,36.61,24.49,Good
2022-05-10,11.15,29.09,19.15,16.16,2.98,0.37,14.53,36.61,29.09,Good
2022-05-11,16.28,40.8,18.47,16.11,2.76,0.39,22.24,36.61,40.8,Good
2022-05-12,23.24,54.96,17.15,16.82,5.39,0.36,23.19,36.61,54.96,Satisfactory
2022-05-13,27.68,66.03,14.68,16.79,8.39,0.33,33.51,36.61,66.03,Satisfactory
2022-05-14,19.89,45.29,15.27,16.45,8.36,0.33,31.24,36.61,45.29,Good
2022-05-15,16.03,37.77,13.33,16.54,8.12,0.33,26.31,36.61,37.77,Good
2022-05-16,18.84,45.99,14.62,16.6,6.52,0.34,27.86,36.61,45.99,Good
2022-05-17,15.29,39.1,15.33,16.66,5.75,0.33,21.72,36.61,39.1,Good
2022-05-18,11.82,33.33,16.66,16.82,6.43,0.34,22.88,36.61,33.33,Good
2022-05-19,16.66,40.9,20.12,16.77,6.71,0.39,21.11,36.61,40.9,Good
2022-05-20,15.76,41.48,15.81,16.07,6.58,0.35,25.19,36.61,41.48,Good
2022-05-21,20.45,50.74,17.84,14.68,7.02,0.35,39.32,36.61,50.74,Satisfactory
2022-05-22,32.59,67.91,33.46,10.6,3.25,0.62,49.22,36.61,67.91,Satisfactory
2022-05-23,36.94,79.15,27.66,11.65,4.34,0.6,37.61,36.61,79.15,Satisfactory
2022-05-24,21.3,47.51,17.3,12.3,8.91,0.45,39.84,36.61,47.51,Good
2022-05-25,23.76,59.14,16.57,13.07,12.59,0.53,4.65,36.61,59.14,Satisfactory
2022-05-26,30.37,77.04,25.57,15.15,11.06,0.66,69.08,36.61,77.04,Satisfactory
2022-05-27,47.39,108.91,31.8,14.11,12.62,0.82,133.5,36.61,149.26,Moderately Polluted
2022-05-28,49.59,109.68,20.69,14.59,12.75,0.75,99.47,36.61,106.45,Moderately Polluted
2022-05-29,28.54,67.45,17.21,14.77,13.34,0.69,82.46,36.61,82.46,Satisfactory
2022-05-30,33.27,71.12,17.53,15.49,12.62,0.73,65.45,36.61,71.12,Satisfactory
2022-05-31,26.79,61.9,16.05,14.95,10.95,0.69,49.44,36.61,61.9,Satisfactory
2022-06-01,29.21,71.62,22.16,14.47,9.73,0.75,45.65,36.61,71.62,Satisfactory
2022-06-02,30.39,70.78,17.52,14.2,9.07,0.73,67.57,36.61,70.78,Satisfactory
2022-06-03,33.35,72.83,18.57,13.23,9.52,0.73,52.94,36.61,72.83,Satisfactory
2022-06-04,29.53,80.97,14.39,18.14,8.92,0.63,43.9,36.61,80.97,Satisfactory
2022-06-05,24.98,70.79,10.74,15.71,8.14,0.58,39.41,36.61,70.79,Satisfactory
2022-06-06,28.39,68.86,11.82,14.78,8.1,0.6,41.13,36.61,68.86,Satisfactory
2022-06-07,27.35,67.98,14.13,14.93,8.46,0.63,46.94,36.61,67.98,Satisfactory
2022-06-08,33.2,80.98,17.9,16.09,7.41,0.68,50.23,36.61,80.98,Satisfactory
2022-06-09,28.59,71.73,11.68,13.01,7.68,0.65,51.81,36.61,71.73,Satisfactory
2022-06-10,29.46,64.29,5.46,9.93,10.78,0.6,39.85,36.61,64.29,Satisfactory
2022-06-11,23.97,58.91,5.98,9.99,15.18,0.56,58.59,36.61,58.91,Satisfactory
2022-06-12,25.65,55.83,5.98,9.99,15.36,0.53,67.96,36.61,67.96,Satisfactory
2022-06-13,24.17,57.67,5.98,9.99,12.34,0.49,77.33,36.61,77.33,Satisfactory
2022-06-14,20.13,46.95,5.98,9.99,10.78,0.48,45.95,36.61,46.95,Good
2022-06-15,20.02,53.48,5.97,9.89,10.24,0.56,27.44,36.61,53.48,Satisfactory
2022-06-16,15.3,47.55,6.11,9.61,9.85,0.47,79.93,36.61,79.93,Satisfactory
2022-06-17,17.34,39.99,6.22,10.28,9.78,0.5,23.43,36.61,39.99,Good
2022-06-18,12.61,35.13,6.23,10.62,9.57,0.48,17.03,36.61,35.13,Good
2022-06-19,14.19,29.96,6.23,10.44,10.68,0.46,24.7,36.61,29.96,Good
2022-06-20,12.04,35.55,6.22,10.3,10.32,0.52,27.27,36.61,35.55,Good
2022-06-21,18.88,50.06,6.18,9.97,10.83,0.56,37.67,36.61,50.06,Satisfactory
2022-06-22,15.6,35.44,6.22,10.31,8.77,0.47,24.29,36.61,35.44,Good
2022-06-23,8.52,26.05,6.18,9.88,8.54,0.44,28.04,36.61,28.04,Good
2022-06-24,12.01,31.09,6.16,10.05,9.08,0.46,25.38,36.61,31.09,Good
2022-06-25,12.12,26.93,6.17,9.95,9.66,0.46,24.33,36.61,26.93,Good
2022-06-26,7.72,19.34,6.15,9.63,9.18,0.44,16.3,36.61,22.0,Good
2022-06-27,10.57,27.21,6.11,9.41,8.05,0.41,16.02,36.61,27.21,Good
2022-06-28,12.42,33.08,6.07,9.21,8.24,0.4,21.44,36.61,33.08,Good
2022-06-29,10.44,30.32,6.0,8.97,8.12,0.42,25.24,36.61,30.32,Good
2022-06-30,14.89,34.68,6.09,9.36,9.21,0.49,21.92,36.61,34.68,Good
2022-07-01,15.05,41.89,6.18,10.24,12.18,0.53,22.08,36.61,41.89,Good
2022-07-02,11.04,27.59,6.14,9.78,12.73,0.5,24.21,36.61,27.59,Good
2022-07-03,7.09,21.76,6.05,9.06,13.54,0.46,24.4,36.61,24.4,Good
2022-07-04,5.28,24.39,6.04,8.98,13.93,0.44,22.14,36.61,24.39,Good
2022-07-05,6.57,22.55,6.04,9.02,13.86,0.44,20.14,36.61,22.55,Good
2022-07-06,8.03,19.63,6.06,9.09,12.83,0.43,19.67,36.61,21.5,Good
2022-07-07,6.68,22.65,6.03,8.89,8.97,0.42,15.38,36.61,22.65,Good
2022-07-08,6.02,20.89,5.99,8.75,9.64,0.44,17.47,36.61,22.0,Good
2022-07-09,6.01,19.83,6.0,9.35,10.28,0.45,16.15,36.61,22.5,Good
2022-07-10,3.18,17.53,5.98,9.56,10.62,0.5,15.63,36.61,25.0,Good
2022-07-11,8.59,25.75,5.99,9.24,8.55,0.48,19.64,36.61,25.75,Good
2022-07-12,7.47,19.19,6.01,9.09,7.91,0.48,23.08,36.61,24.0,Good
2022-07-13,6.51,18.75,5.99,9.33,8.67,0.5,20.79,36.61,25.0,Good
2022-07-14,5.78,21.0,5.96,9.86,8.95,0.5,20.14,36.61,25.0,Good
2022-07-15,7.2,22.37,5.98,9.97,7.85,0.51,19.69,36.61,25.5,Good
2022-07-16,5.49,18.6,5.97,9.97,6.86,0.52,19.2,36.61,26.0,Good
2022-07-17,5.26,17.25,5.97,9.98,7.21,0.52,20.53,36.61,26.0,Good
2022-07-18,7.74,24.2,5.98,9.98,6.65,0.56,18.6,36.61,28.0,Good
2022-07-19,9.98,27.2,5.95,9.27,7.81,0.62,27.06,36.61,31.0,Good
2022-07-20,9.28,34.25,5.99,8.6,11.08,0.63,26.61,36.61,34.25,Good
2022-07-21,12.02,29.26,6.01,8.59,11.07,0.63,22.6,36.61,31.5,Good
2022-07-22,12.41,36.05,6.0,8.59,9.41,0.61,15.88,36.61,36.05,Good
2022-07-23,7.07,44.89,6.0,8.6,9.1,0.61,16.82,36.61,44.89,Good
2022-07-24,4.32,44.63,5.99,8.59,9.06,0.61,14.04,36.61,44.63,Good
2022-07-25,9.82,46.72,5.99,8.59,7.26,0.67,10.47,36.61,46.72,Good
2022-07-26,10.66,42.41,5.99,8.59,6.58,0.68,10.14,36.61,42.41,Good
2022-07-27,10.21,35.24,5.98,8.6,6.91,0.73,7.24,36.61,36.5,Good
2022-07-28,10.45,38.72,6.02,8.59,5.72,0.74,8.99,36.61,38.72,Good
2022-07-29,12.95,41.61,6.0,8.58,5.7,0.75,12.95,36.61,41.61,Good
2022-07-30,10.14,35.88,6.0,8.59,6.5,0.68,14.45,36.61,35.88,Good
2022-07-31,11.55,43.65,5.99,8.67,6.59,0.74,16.34,36.61,43.65,Good
2022-08-01,18.3,56.43,5.99,8.62,6.88,0.83,20.91,36.61,56.43,Satisfactory
2022-08-02,24.11,58.3,6.02,9.44,8.26,0.88,16.55,36.61,58.3,Satisfactory
2022-08-03,13.72,46.59,6.04,10.0,7.46,0.82,6.96,36.61,46.59,Good
2022-08-04,9.36,33.72,5.95,9.17,7.47,0.79,10.36,36.61,39.5,Good
2022-08-05,4.03,26.33,6.06,9.06,7.59,0.72,7.2,36.61,36.0,Good
2022-08-06,6.72,24.55,6.07,9.27,7.82,0.73,8.95,36.61,36.5,Good
2022-08-07,3.37,22.74,6.08,10.04,9.02,0.71,11.64,36.61,35.5,Good
2022-08-08,4.95,18.33,6.09,10.81,8.72,0.71,15.18,36.61,35.5,Good
2022-08-09,3.5,20.5,6.02,9.49,9.68,0.69,20.62,36.61,34.5,Good
2022-08-10,6.19,18.8,5.97,8.57,7.13,0.81,14.22,36.61,40.5,Good
2022-08-11,9.96,19.62,5.97,8.67,2.89,0.81,11.78,36.61,40.5,Good
2022-08-12,14.11,36.57,5.98,8.88,3.51,0.83,15.18,36.61,41.5,Good
2022-08-13,13.11,40.44,5.97,10.89,3.92,0.81,16.04,36.61,40.5,Good
2022-08-14,5.89,17.12,6.36,9.3,5.24,0.71,19.39,36.61,35.5,Good
2022-08-15,13.75,29.46,6.9,12.13,5.25,0.75,18.33,36.61,37.5,Good
2022-08-16,19.01,46.26,5.98,9.72,5.51,0.87,34.91,36.61,46.26,Good
2022-08-17,28.22,66.84,5.74,10.79,5.86,0.97,40.08,36.61,66.84,Satisfactory
2022-08-18,31.53,77.35,5.62,11.33,5.7,0.96,45.24,36.61,77.35,Satisfactory
2022-08-19,9.82,27.11,5.56,11.6,6.23,0.81,33.82,36.61,40.5,Good
2022-08-20,6.42,21.23,5.53,11.73,7.34,0.79,32.34,36.61,39.5,Good
2022-08-21,17.36,41.73,5.52,11.8,7.25,0.84,28.46,36.61,42.0,Good
2022-08-22,21.3,60.35,5.51,11.84,6.65,0.88,21.78,36.61,60.35,Satisfactory
2022-08-23,12.47,35.03,5.5,11.86,4.14,0.43,18.43,36.61,35.03,Good
2022-08-24,8.64,31.27,5.5,11.87,3.87,0.36,12.85,36.61,31.27,Good
2022-08-25,11.92,40.17,5.37,10.89,4.32,0.25,25.13,36.61,40.17,Good
2022-08-26,21.83,65.22,5.29,10.52,4.31,0.31,30.65,36.61,65.22,Satisfactory
2022-08-27,19.02,66.4,5.31,10.5,4.55,0.33,30.97,36.61,66.4,Satisfactory
2022-08-28,11.64,50.57,5.31,10.5,4.54,0.3,18.34,36.61,50.57,Satisfactory
2022-08-29,16.54,50.91,5.29,10.49,4.01,0.22,14.81,36.61,50.91,Satisfactory
2022-08-30,11.78,50.35,5.3,10.44,4.37,0.16,14.07,36.61,50.35,Satisfactory
2022-08-31,10.61,42.84,5.33,10.49,4.57,0.15,17.75,36.61,42.84,Good
2022-09-01,8.15,35.04,20.77,13.82,4.11,0.24,11.92,36.61,35.04,Good
2022-09-02,8.82,33.45,28.48,15.48,4.62,0.38,19.62,36.62,35.6,Good
2022-09-03,12.12,35.98,36.2,17.15,4.89,0.46,22.54,34.25,45.25,Good
2022-09-04,20.12,59.76,20.82,13.73,5.2,0.54,26.93,33.01,59.76,Satisfactory
2022-09-05,19.96,57.64,17.26,10.32,4.93,0.46,20.26,33.91,57.64,Satisfactory
2022-09-06,23.43,56.27,16.29,9.48,5.37,0.41,16.88,33.23,56.27,Satisfactory
2022-09-07,15.79,50.19,11.86,9.42,5.0,0.36,12.14,34.25,50.19,Satisfactory
2022-09-08,7.62,27.8,12.02,9.73,5.9,0.44,15.28,35.16,27.8,Good
2022-09-09,11.81,41.66,11.96,9.53,6.11,0.39,21.24,34.71,41.66,Good
2022-09-10,7.37,28.19,8.25,9.88,6.71,0.27,12.73,33.51,28.19,Good
2022-09-11,4.48,19.32,7.29,10.61,6.97,0.25,14.57,31.84,19.32,Good
2022-09-12,5.59,16.48,8.9,10.6,7.35,0.3,14.9,30.68,16.48,Good
2022-09-13,4.99,21.77,10.64,11.57,5.8,0.36,10.64,29.85,21.77,Good
2022-09-14,13.42,32.01,13.11,11.78,4.28,0.39,12.84,30.9,32.01,Good
2022-09-15,17.37,42.01,15.45,12.3,3.29,0.31,8.77,30.28,42.01,Good
2022-09-16,16.53,41.94,18.87,13.14,2.45,0.17,10.29,29.33,41.94,Good
2022-09-17,16.68,41.2,14.77,12.79,2.03,0.25,8.22,30.46,41.2,Good
2022-09-18,22.2,38.5,13.36,12.97,2.04,0.23,16.7,31.99,38.5,Good
2022-09-19,15.88,27.84,10.94,13.12,2.8,0.15,13.53,31.15,27.84,Good
2022-09-20,9.71,19.42,10.3,14.92,5.17,0.19,17.72,29.97,19.42,Good
2022-09-21,15.34,35.97,11.3,14.61,8.14,0.24,20.51,32.18,35.97,Good
2022-09-22,18.57,37.01,11.29,13.49,8.7,0.25,18.75,31.21,37.01,Good
2022-09-23,19.22,48.59,12.32,13.79,8.37,0.24,20.7,31.73,48.59,Good
2022-09-24,19.92,42.76,11.34,12.77,8.34,0.22,16.66,32.05,42.76,Good
2022-09-25,16.9,37.18,11.68,12.52,7.66,0.23,13.26,33.02,37.18,Good
2022-09-26,21.67,47.11,17.16,13.21,6.46,0.36,15.09,34.61,47.11,Good
2022-09-27,23.63,60.91,21.4,13.12,6.43,0.48,21.32,34.12,60.91,Satisfactory
2022-09-28,19.68,57.98,24.76,13.26,6.16,0.54,13.95,31.14,57.98,Satisfactory
2022-09-29,26.37,78.19,23.38,13.9,6.53,0.66,20.47,30.73,78.19,Satisfactory
2022-09-30,26.9,78.06,20.89,13.2,8.49,0.57,29.59,32.19,78.06,Satisfactory
2022-10-01,24.5,92.37,20.28,12.67,8.23,0.56,24.96,32.7,92.37,Satisfactory
2022-10-02,15.86,45.69,16.57,12.2,7.9,0.51,14.61,31.03,45.69,Good
2022-10-03,18.68,35.9,12.55,12.09,7.42,0.42,11.72,31.56,35.9,Good
2022-10-04,11.04,24.68,10.29,12.23,7.59,0.28,11.6,30.9,24.68,Good
2022-10-05,9.89,25.85,10.29,12.51,7.7,0.29,11.7,29.34,25.85,Good
2022-10-06,6.16,21.07,10.06,12.5,7.81,0.28,10.33,26.7,21.07,Good
2022-10-07,13.07,27.8,14.0,12.63,8.04,0.36,10.0,27.2,27.8,Good
2022-10-08,16.69,39.31,14.1,12.42,8.11,0.4,17.51,28.23,39.31,Good
2022-10-09,11.17,27.84,10.82,12.02,8.19,0.32,11.59,27.9,27.84,Good
2022-10-10,8.88,27.64,11.58,12.04,6.56,0.31,13.99,27.74,27.64,Good
2022-10-11,13.51,21.94,12.35,12.57,4.32,0.33,12.82,28.0,22.52,Good
2022-10-12,13.4,24.56,13.81,12.32,4.32,0.44,13.03,27.01,24.56,Good
2022-10-13,16.98,38.26,16.13,12.34,4.49,0.52,15.17,27.6,38.26,Good
2022-10-14,24.87,56.39,19.69,12.3,5.11,0.58,14.07,27.25,56.39,Satisfactory
2022-10-15,25.05,62.07,19.81,12.49,5.75,0.69,21.01,28.74,62.07,Satisfactory
2022-10-16,24.79,70.33,15.74,11.84,6.41,0.55,39.49,28.86,70.33,Satisfactory
2022-10-17,38.49,88.49,17.79,11.61,6.31,0.6,37.97,28.21,88.49,Satisfactory
2022-10-18,55.43,92.11,14.37,8.47,6.47,0.59,34.45,28.4,92.38,Satisfactory
2022-10-19,45.31,96.35,18.31,8.92,7.49,0.71,28.24,27.4,96.35,Satisfactory
2022-10-20,32.67,107.05,13.94,8.1,6.64,0.72,40.13,28.0,104.7,Moderately Polluted
2022-10-21,57.48,101.93,12.06,7.57,6.42,0.63,47.49,28.13,101.29,Moderately Polluted
2022-10-22,43.07,84.67,12.37,7.63,6.57,0.6,37.15,28.46,84.67,Satisfactory
2022-10-23,29.24,79.39,11.91,7.58,6.25,0.61,27.52,26.82,79.39,Satisfactory
2022-10-24,13.26,34.2,8.8,6.98,5.85,0.44,14.16,22.89,34.2,Good
2022-10-25,22.45,40.92,9.88,7.23,6.07,0.45,23.0,24.61,40.92,Good
2022-10-26,29.57,57.3,10.75,7.41,7.19,0.53,32.59,26.41,57.3,Satisfactory
2022-10-27,62.51,110.66,17.36,8.87,7.44,0.76,30.51,26.87,108.37,Moderately Polluted
2022-10-28,63.12,120.92,18.17,9.19,7.11,0.75,39.99,26.03,113.95,Moderately Polluted
2022-10-29,81.31,162.81,28.13,12.99,5.54,1.04,6.5,21.52,171.03,Moderately Polluted
2022-10-30,59.43,126.65,24.24,11.08,7.81,0.84,27.98,24.79,117.77,Moderately Polluted
2022-10-31,48.49,108.57,22.3,10.12,8.95,0.74,38.73,26.42,105.71,Moderately Polluted
2022-11-01,43.02,99.53,21.33,9.64,9.52,0.69,44.1,27.24,99.53,Satisfactory
2022-11-02,37.55,90.49,20.35,9.17,10.08,0.64,49.47,28.06,90.49,Satisfactory
2022-11-03,59.05,124.05,33.67,14.62,8.69,1.1,35.45,25.15,116.03,Moderately Polluted
2022-11-04,84.94,159.62,38.03,15.79,8.38,1.31,39.56,25.2,183.13,Moderately Polluted
2022-11-05,59.25,116.43,31.57,15.93,7.81,1.19,34.12,25.38,110.95,Moderately Polluted
2022-11-06,60.31,121.91,31.14,26.32,6.74,1.11,32.31,25.49,114.61,Moderately Polluted
2022-11-07,73.7,136.77,36.74,20.66,7.92,1.21,32.9,25.17,145.67,Moderately Polluted
2022-11-08,64.51,131.23,29.52,16.7,7.66,1.13,31.83,25.59,120.82,Moderately Polluted
2022-11-09,64.22,123.72,29.82,16.21,9.65,1.18,31.41,25.62,115.81,Moderately Polluted
2022-11-10,57.72,118.67,24.39,19.04,12.93,1.13,27.51,25.84,112.45,Moderately Polluted
2022-11-11,65.93,140.26,70.89,11.92,17.3,1.09,35.07,25.39,126.84,Moderately Polluted
2022-11-12,90.14,208.88,36.86,13.1,15.81,1.38,35.43,25.09,200.47,Poor
2022-11-13,78.61,163.14,23.37,13.45,13.78,1.08,49.64,24.21,162.03,Moderately Polluted
2022-11-14,81.91,166.96,48.91,20.56,12.07,0.95,43.73,23.26,173.03,Moderately Polluted
2022-11-15,97.96,187.6,66.73,27.34,12.63,0.89,39.42,23.36,226.53,Poor
2022-11-16,104.31,209.63,77.4,42.73,15.15,1.05,42.25,23.16,247.7,Poor
2022-11-17,121.54,232.4,69.26,40.95,14.85,1.16,44.52,23.41,301.18,Very poor
2022-11-18,88.34,181.54,53.02,35.92,14.92,0.84,37.86,23.65,194.47,Moderately Polluted
2022-11-19,69.65,141.0,41.74,19.8,16.25,0.52,41.53,23.42,132.17,Moderately Polluted
2022-11-20,81.33,168.56,45.47,20.57,17.72,0.68,39.92,23.71,171.1,Moderately Polluted
2022-11-21,68.14,137.12,44.43,19.94,17.41,0.57,39.35,24.24,127.13,Moderately Polluted
2022-11-22,89.3,165.33,53.44,28.15,19.12,0.84,51.27,23.43,197.67,Moderately Polluted
2022-11-23,138.81,221.49,71.58,42.53,14.0,1.18,38.22,22.43,314.47,Very poor
2022-11-24,136.58,224.82,73.26,48.12,9.2,1.22,37.52,22.14,312.75,Very poor
2022-11-25,123.24,196.04,64.37,38.02,13.13,1.13,40.64,22.51,302.49,Very poor
2022-11-26,145.08,241.96,74.98,48.89,24.48,1.43,17.79,22.35,319.29,Very poor
2022-11-27,141.28,230.76,71.38,45.34,17.96,1.44,30.4,22.18,316.37,Very poor
2022-11-28,115.07,183.26,62.52,35.61,17.15,1.15,43.01,22.85,283.57,Poor
2022-11-29,79.96,138.48,53.5,25.2,22.77,0.94,38.94,24.14,166.53,Moderately Polluted
2022-11-30,79.25,146.6,59.1,32.17,26.44,1.08,38.7,25.18,164.17,Moderately Polluted
2022-12-01,84.47,154.8,59.29,27.15,25.46,1.06,38.04,24.16,181.57,Moderately Polluted
2022-12-02,105.22,181.47,60.16,32.32,25.06,1.22,41.66,22.79,250.73,Poor
2022-12-03,127.25,213.32,66.8,31.5,25.9,1.28,48.4,22.09,305.58,Very poor
2022-12-04,122.62,206.15,71.52,33.98,17.2,1.31,39.82,21.3,302.02,Very poor
2022-12-05,125.0,215.68,73.02,39.39,15.25,1.41,34.31,21.55,303.85,Very poor
2022-12-06,118.87,191.15,49.27,36.55,14.17,1.49,32.06,21.78,296.23,Poor
2022-12-07,144.83,231.61,30.5,38.1,13.8,1.59,38.73,20.58,319.1,Very poor
2022-12-08,139.28,222.17,30.02,39.78,9.99,1.66,42.07,20.72,314.83,Very poor
2022-12-09,137.61,215.19,27.27,38.06,8.81,1.51,43.74,20.9,313.55,Very poor
2022-12-10,120.22,205.12,27.43,35.82,8.34,1.62,44.58,22.13,300.17,Very poor
2022-12-11,142.33,244.41,28.96,36.64,11.09,1.79,44.99,22.37,317.18,Very poor
2022-12-12,172.61,275.16,29.15,38.68,9.01,2.12,45.2,21.73,340.47,Very poor
2022-12-13,165.21,264.93,35.89,41.93,11.3,2.19,45.3,22.69,334.78,Very poor
2022-12-14,183.75,295.76,32.43,41.35,17.21,1.82,45.35,22.17,349.04,Very poor
2022-12-15,152.17,258.79,29.45,41.95,12.04,1.74,45.38,21.02,324.75,Very poor
2022-12-16,120.0,208.82,29.99,39.72,6.64,1.36,45.41,19.86,300.0,Poor
2022-12-17,144.16,228.26,29.8,38.02,18.75,1.4,40.74,19.11,318.58,Very poor
2022-12-18,172.59,278.06,31.98,39.19,17.07,1.67,26.92,19.82,340.45,Very poor
2022-12-19,156.99,252.31,34.03,41.66,16.13,1.4,25.98,20.9,328.45,Very poor
2022-12-20,169.81,261.19,28.69,40.4,8.89,1.06,31.67,20.62,338.32,Very poor
2022-12-21,176.96,299.73,28.79,44.77,11.73,1.31,30.73,20.33,343.82,Very poor
2022-12-22,211.13,321.77,30.14,42.07,14.59,1.27,33.87,19.87,370.1,Very poor
2022-12-23,138.59,219.81,28.07,46.32,12.18,1.45,29.5,19.99,314.3,Very poor
2022-12-24,153.09,254.18,36.2,50.76,10.28,1.71,32.56,20.49,325.45,Very poor
2022-12-25,121.81,213.47,29.65,36.65,3.73,0.97,11.12,17.85,301.39,Very poor
2022-12-26,126.0,201.65,24.89,36.25,6.66,0.82,24.42,23.88,304.62,Very poor
2022-12-27,76.66,119.35,21.52,35.05,12.4,0.57,37.71,23.41,155.53,Moderately Polluted
2022-12-28,125.64,187.36,21.26,35.15,13.45,0.77,40.8,21.85,304.34,Very poor
2022-12-29,106.9,159.84,23.18,34.33,8.64,0.6,42.99,19.19,256.33,Poor
2022-12-30,148.93,210.77,26.74,35.09,3.3,0.85,33.82,18.72,322.25,Very poor
2022-12-31,184.28,262.65,32.47,36.53,5.97,1.15,17.27,16.22,349.45,Very poor
