Date,PM2.5,PM10,NO2,NH3,SO2,CO,Ozone,AT,AQI,AQI_Standard
2022-08-15,13.76,49.67,8.78,15.83,7.3,0.29,43.03,30.81,49.67,Good
2022-08-16,29.59,81.27,11.35,15.2,6.87,0.44,45.67,30.81,81.27,Satisfactory
2022-08-17,42.0,106.14,13.01,20.45,5.29,0.48,56.13,30.81,104.09,Moderately Polluted
2022-08-18,46.54,105.56,11.77,15.24,5.73,0.46,46.45,30.81,103.71,Moderately Polluted
2022-08-19,12.29,38.39,9.26,15.76,7.39,0.33,47.42,30.81,47.42,Good
2022-08-20,6.72,29.21,8.31,15.96,8.06,0.28,50.03,30.81,50.03,Satisfactory
2022-08-21,31.14,69.54,10.75,15.58,5.43,0.51,50.98,30.81,69.54,Satisfactory
2022-08-22,55.56,109.87,13.18,15.2,2.8,0.74,51.92,30.81,106.58,Moderately Polluted
2022-08-23,28.28,72.46,11.29,15.28,6.08,0.46,48.36,30.81,72.46,Satisfactory
2022-08-24,18.05,50.01,9.77,15.64,6.24,0.41,37.86,30.81,50.01,Satisfactory
2022-08-25,24.86,61.98,11.72,14.7,7.4,0.33,35.38,30.81,61.98,Satisfactory
2022-08-26,34.29,87.51,10.1,15.62,5.8,0.4,33.52,30.81,87.51,Satisfactory
2022-08-27,37.06,85.58,10.76,15.41,6.9,0.4,38.59,30.81,85.58,Satisfactory
2022-08-28,22.92,52.42,9.45,15.71,6.79,0.36,35.3,30.81,52.42,Satisfactory
2022-08-29,21.96,52.98,9.64,16.37,6.93,0.35,43.3,30.81,52.98,Satisfactory
2022-08-30,23.16,60.62,11.26,14.52,7.19,0.52,44.13,30.81,60.62,Satisfactory
2022-08-31,17.51,52.39,10.55,15.32,7.35,0.35,43.65,30.81,52.39,Satisfactory
2022-09-01,15.09,47.75,10.24,15.18,7.6,0.34,37.74,30.81,47.75,Good
2022-09-02,11.71,49.96,10.52,15.17,7.46,0.32,40.98,30.82,49.96,Good
2022-09-03,25.31,59.08,11.79,14.79,7.19,0.43,43.37,28.98,59.08,Satisfactory
2022-09-04,42.27,82.64,11.47,15.17,7.2,0.49,49.72,28.61,82.64,Satisfactory
2022-09-05,42.24,81.09,10.55,15.55,7.29,0.45,42.94,29.24,81.09,Satisfactory
2022-09-06,33.19,65.08,10.97,15.2,7.3,0.51,45.4,27.78,65.08,Satisfactory
2022-09-07,30.41,64.88,9.1,15.67,7.08,0.44,45.52,30.17,64.88,Satisfactory
2022-09-08,10.05,31.16,8.37,15.85,7.31,0.4,45.5,30.18,45.5,Good
2022-09-09,20.62,49.01,10.15,15.61,6.77,0.44,48.3,29.31,49.01,Good
2022-09-10,7.97,28.86,11.35,15.13,7.36,0.3,42.6,28.3,42.6,Good
2022-09-11,5.76,18.77,9.34,15.89,7.65,0.28,43.96,26.47,43.96,Good
2022-09-12,6.57,17.38,9.46,15.82,7.39,0.31,43.29,25.02,43.29,Good
2022-09-13,10.7,30.25,10.14,15.76,7.02,0.35,41.76,25.59,41.76,Good
2022-09-14,23.05,57.53,12.0,14.7,7.4,0.42,44.33,27.09,57.53,Satisfactory
2022-09-15,45.66,88.01,9.53,14.99,4.75,0.48,59.74,28.34,88.01,Satisfactory
2022-09-16,24.52,57.95,11.97,13.73,8.47,0.51,26.59,26.64,57.95,Satisfactory
2022-09-17,31.67,65.01,7.43,15.71,7.31,0.52,30.11,27.2,65.01,Satisfactory
2022-09-18,26.86,63.55,6.23,16.52,7.38,0.49,32.87,28.56,63.55,Satisfactory
2022-09-19,18.07,39.19,4.54,16.66,7.6,0.32,32.68,27.71,39.19,Good
2022-09-20,6.89,23.62,3.94,16.5,7.44,0.31,34.17,26.97,34.17,Good
2022-09-21,11.56,36.83,6.62,15.92,7.37,0.32,40.77,28.6,40.77,Good
2022-09-22,16.23,50.04,9.3,15.34,7.3,0.33,47.36,30.24,50.04,Satisfactory
2022-09-23,31.8,77.02,11.15,15.03,4.91,0.43,40.31,28.94,77.02,Satisfactory
2022-09-24,26.08,67.57,9.59,15.59,5.13,0.39,41.88,29.27,67.57,Satisfactory
2022-09-25,31.99,78.5,10.48,15.28,4.04,0.48,43.02,30.0,78.5,Satisfactory
2022-09-26,34.95,83.97,10.93,15.12,3.49,0.52,43.59,30.37,83.97,Satisfactory
2022-09-27,36.42,86.7,11.15,15.04,3.21,0.54,43.87,30.55,86.7,Satisfactory
2022-09-28,37.16,88.07,11.26,15.0,3.08,0.55,44.01,30.64,88.07,Satisfactory
2022-09-29,37.9,89.44,11.37,14.97,2.94,0.57,44.15,30.73,89.44,Satisfactory
2022-09-30,36.15,84.3,11.22,15.25,3.09,0.53,40.74,29.63,84.3,Satisfactory
2022-10-01,45.64,95.44,12.58,14.75,2.85,0.5,39.81,29.26,95.44,Satisfactory
2022-10-02,16.05,49.08,9.86,15.7,3.03,0.47,33.15,27.04,49.08,Good
2022-10-03,13.82,37.96,9.13,15.84,3.08,0.36,31.01,26.99,37.96,Good
2022-10-04,6.49,27.0,8.85,15.73,2.64,0.27,30.8,28.0,30.8,Good
2022-10-05,6.43,25.33,8.48,15.97,3.76,0.27,31.49,27.42,31.49,Good
2022-10-06,6.47,25.95,8.85,15.71,3.2,0.29,30.4,27.07,30.4,Good
2022-10-07,13.37,39.82,9.7,15.44,2.85,0.37,29.83,28.17,39.82,Good
2022-10-08,16.81,50.37,11.12,14.84,3.04,0.32,31.79,29.35,50.37,Satisfactory
2022-10-09,10.17,31.6,9.91,15.5,3.09,0.26,31.42,29.22,31.6,Good
2022-10-10,8.3,34.07,9.24,15.57,3.04,0.26,29.94,27.07,34.07,Good
2022-10-11,9.86,38.47,11.97,14.27,2.97,0.43,28.81,27.05,38.47,Good
2022-10-12,11.41,42.86,14.7,12.97,2.9,0.61,27.68,27.02,42.86,Good
2022-10-13,23.87,55.85,11.56,15.34,2.59,0.45,30.9,27.49,55.85,Satisfactory
2022-10-14,35.36,69.87,13.33,13.56,3.03,0.58,30.88,27.23,69.87,Satisfactory
2022-10-15,44.52,90.0,12.61,14.87,2.91,0.59,33.74,28.33,90.0,Satisfactory
2022-10-16,40.41,83.56,15.23,13.82,3.08,0.46,46.99,28.33,83.56,Satisfactory
2022-10-17,49.66,101.52,13.34,14.41,3.63,0.5,45.47,27.59,101.01,Moderately Polluted
2022-10-18,56.96,116.14,11.9,15.07,3.3,0.49,41.83,27.89,110.76,Moderately Polluted
2022-10-19,65.33,126.19,13.89,14.14,2.49,0.68,35.47,26.27,117.77,Moderately Polluted
2022-10-20,76.0,145.09,13.66,15.67,3.0,0.55,36.75,25.6,153.33,Moderately Polluted
2022-10-21,69.22,135.54,12.63,18.62,3.76,0.49,52.16,27.55,130.73,Moderately Polluted
2022-10-22,60.52,111.86,13.6,9.75,5.43,0.5,43.52,27.9,107.91,Moderately Polluted
2022-10-23,57.92,106.49,12.27,10.12,5.24,0.45,40.49,26.55,104.33,Moderately Polluted
2022-10-24,16.58,32.96,10.39,10.67,2.6,0.28,32.03,21.61,32.96,Good
2022-10-25,43.48,88.25,11.95,10.17,6.43,0.36,39.58,25.23,88.25,Satisfactory
2022-10-26,61.82,98.4,13.61,9.11,5.34,0.57,36.97,25.79,106.07,Moderately Polluted
2022-10-27,82.61,139.94,13.99,9.43,7.04,0.57,43.91,26.57,175.37,Moderately Polluted
2022-10-28,95.74,160.04,14.13,9.53,8.77,0.62,48.6,25.93,219.13,Poor
2022-10-29,80.34,150.54,16.16,8.86,11.79,0.6,39.11,25.05,167.8,Moderately Polluted
2022-10-30,85.32,167.0,17.23,8.87,17.05,0.52,21.79,22.19,184.4,Moderately Polluted
2022-10-31,51.85,91.86,11.63,10.54,10.2,0.36,77.2,29.67,91.86,Satisfactory
2022-11-01,53.83,112.58,15.2,9.29,15.06,0.57,53.39,28.58,108.39,Moderately Polluted
2022-11-02,70.62,142.1,17.16,9.36,20.5,0.47,37.75,26.01,135.4,Moderately Polluted
2022-11-03,91.69,201.76,20.47,33.44,17.4,1.33,40.84,25.79,205.63,Poor
2022-11-04,127.4,247.05,20.05,32.14,15.72,0.99,43.66,25.41,305.69,Very poor
2022-11-05,123.55,244.34,19.58,32.75,10.16,1.07,35.96,25.61,302.73,Very poor
2022-11-06,87.59,161.31,18.53,28.62,15.07,0.64,42.93,25.65,191.97,Moderately Polluted
2022-11-07,98.81,195.18,19.75,31.53,13.38,0.92,48.71,26.27,229.37,Poor
2022-11-08,95.68,166.3,18.04,29.5,12.68,0.65,45.88,26.66,218.93,Poor
2022-11-09,97.11,175.68,17.82,29.32,7.95,0.86,45.27,26.25,223.7,Poor
2022-11-10,75.03,128.29,16.84,26.84,6.82,0.61,41.97,26.69,150.1,Moderately Polluted
2022-11-11,98.98,179.11,20.28,30.14,13.95,0.72,48.32,26.7,229.93,Poor
2022-11-12,127.07,228.74,22.25,33.54,15.81,0.9,40.23,25.69,305.44,Very poor
2022-11-13,119.09,206.32,18.67,28.56,14.35,0.66,51.87,24.39,296.97,Poor
2022-11-14,116.91,207.98,21.56,31.13,19.07,0.72,46.99,23.56,289.7,Poor
2022-11-15,121.06,218.99,21.89,32.39,16.59,0.84,44.67,23.54,300.82,Very poor
2022-11-16,133.63,235.38,22.36,33.33,18.64,0.9,47.79,23.45,310.48,Very poor
2022-11-17,150.73,270.57,20.57,31.36,12.65,1.03,48.97,23.79,323.64,Very poor
2022-11-18,107.66,179.13,18.74,28.6,13.59,0.76,44.95,23.73,258.87,Poor
2022-11-19,63.64,105.3,18.01,28.46,15.55,0.63,48.71,23.22,112.13,Moderately Polluted
2022-11-20,88.7,152.72,18.34,28.7,11.25,0.79,46.56,23.51,195.67,Moderately Polluted
2022-11-21,80.59,148.2,17.31,27.31,13.34,0.67,49.26,24.17,168.63,Moderately Polluted
2022-11-22,99.17,185.91,18.31,29.33,12.86,0.9,51.43,23.3,230.57,Poor
2022-11-23,85.51,165.76,21.83,35.04,15.8,1.08,39.88,22.74,185.03,Moderately Polluted
2022-11-24,90.7,173.62,21.9,35.23,20.55,0.91,41.34,22.62,202.33,Poor
2022-11-25,100.38,204.95,20.98,33.17,21.49,0.97,41.57,22.81,234.6,Poor
2022-11-26,116.33,229.27,21.66,35.6,18.06,0.98,39.64,22.48,287.77,Poor
2022-11-27,111.84,214.17,21.38,37.47,10.75,1.05,38.88,22.28,272.8,Poor
2022-11-28,97.08,184.36,18.42,31.85,9.12,0.78,44.1,22.99,223.6,Poor
2022-11-29,75.72,143.5,18.79,29.77,11.68,0.76,41.06,24.09,152.4,Moderately Polluted
2022-11-30,85.03,163.07,18.72,30.23,13.91,0.84,42.66,25.23,183.43,Moderately Polluted
2022-12-01,85.83,150.77,18.55,29.9,13.55,0.73,45.15,24.27,186.1,Moderately Polluted
2022-12-02,104.18,185.28,19.57,31.82,14.35,0.94,43.87,22.77,247.27,Poor
2022-12-03,119.28,201.15,19.21,32.0,21.7,0.89,51.45,21.84,297.6,Poor
2022-12-04,116.12,203.31,19.64,31.86,18.82,0.82,47.22,21.51,287.07,Poor
2022-12-05,114.77,202.37,20.25,32.79,16.26,0.88,42.92,21.7,282.57,Poor
2022-12-06,116.23,228.35,20.67,33.53,18.59,0.9,36.94,21.62,287.43,Poor
2022-12-07,134.63,252.94,20.71,32.39,18.05,0.94,43.78,20.85,311.25,Very poor
2022-12-08,131.14,249.16,20.11,34.06,13.72,0.97,42.35,20.83,308.57,Very poor
2022-12-09,139.42,269.62,19.22,31.62,11.68,0.95,38.76,21.09,314.94,Very poor
2022-12-10,135.72,256.13,19.76,36.71,9.95,1.01,38.6,22.28,312.09,Very poor
2022-12-11,149.09,287.43,21.67,35.57,20.61,1.12,40.59,22.55,322.38,Very poor
2022-12-12,165.5,331.52,20.78,34.7,7.71,1.44,42.04,21.95,335.0,Very poor
2022-12-13,170.0,378.03,24.31,42.51,14.67,1.59,42.75,23.21,338.46,Very poor
2022-12-14,108.05,368.22,24.31,46.0,18.53,1.47,38.81,22.37,322.78,Very poor
2022-12-15,88.14,333.71,23.51,48.89,19.79,1.24,34.5,21.28,283.71,Poor
2022-12-16,96.32,215.42,21.69,37.1,19.72,0.88,39.28,19.9,221.07,Poor
2022-12-17,115.53,246.2,21.74,34.29,17.54,1.04,43.59,19.23,285.1,Poor
2022-12-18,147.54,306.93,21.63,37.89,10.99,1.24,29.87,19.89,321.18,Very poor
2022-12-19,129.1,279.72,21.24,36.72,9.41,1.2,29.92,20.94,307.0,Very poor
2022-12-20,163.46,329.49,23.29,44.67,11.64,1.24,30.71,20.62,333.43,Very poor
2022-12-21,166.59,317.65,19.26,71.35,16.02,1.15,26.0,20.37,335.84,Very poor
2022-12-22,153.24,294.32,12.49,103.02,18.18,1.29,21.7,20.56,325.57,Very poor
2022-12-23,157.65,344.82,11.32,130.45,10.81,1.54,15.99,22.27,328.96,Very poor
2022-12-24,138.35,269.9,8.72,70.96,19.14,1.28,27.7,22.89,314.12,Very poor
2022-12-25,82.53,163.19,7.42,41.22,21.35,0.77,29.16,24.5,175.1,Moderately Polluted
2022-12-26,50.6,109.9,6.77,26.35,19.64,0.58,21.62,25.17,106.6,Moderately Polluted
2022-12-27,78.83,148.28,6.12,11.48,19.09,0.58,21.0,24.42,162.77,Moderately Polluted
2022-12-28,130.98,221.55,4.24,14.02,10.83,0.74,33.37,21.64,308.45,Very poor
2022-12-29,118.1,188.55,6.96,13.99,16.12,0.58,37.89,19.09,293.67,Poor
2022-12-30,138.44,242.13,12.72,12.78,18.3,0.9,27.27,18.83,314.18,Very poor
2022-12-31,149.46,276.26,14.21,14.8,6.54,0.78,25.54,16.87,322.66,Very poor
